Mode,Fao,Fbo,P,To,Cto,m,Ta,T_max,Fa_out,Fb_out,Fc_out,Fd_out,Cc_out,Xa,Yc
1.0,4.2268952724337625,9.025782752202224,4.174602620844448,274.93119872015995,0.18517282977003058,11.153181633229881,322.96908713311456,605.905144801899,0.05382218143635844,1.021782012089503,3.745391288644795,0.256609081411565,0.06563080376560457,0.9872667340997618,0.8975139440343737
1.0,4.660382718627966,8.114620177928291,3.833704024154962,273.2031655022185,0.17112718300136648,10.333346990745058,331.19155650969805,616.0569040840927,0.16224986099895486,0.4007409493420534,2.895149749289279,0.9617898650038389,0.05231083400732141,0.9651852925403684,0.6436336677737275
1.0,5.465173633819896,9.765028384462235,4.0642220867159935,278.1430487402188,0.17819494036909433,7.368185178976958,320.4995501030566,632.150855795079,0.24513231176410863,0.6377500904483271,3.5790358844337047,0.9846032625732498,0.05341291299947026,0.95514647325253,0.6856336307744375
1.0,4.472362149843525,10.387807604535986,4.131200308317256,263.9752630531758,0.1908530783609668,9.803094951149136,318.53108670796945,597.9510762398979,0.18606768269404192,1.9760286889295746,4.08528194378379,0.12060751401941529,0.05599594205374742,0.9583961055791173,0.953103426536308
1.0,4.956287548453135,8.125255478225627,3.9707107926411274,266.80829187381306,0.18149099493573398,9.00393509861539,343.8129375247156,623.8894710836526,0.20328119897354818,0.32144762677199995,2.625250290097655,1.2766536356291593,0.04820394264194936,0.9589851886142093,0.5523346903134471
1.0,4.884515426804933,9.070916505522005,3.9396394370358014,276.1554060979673,0.17397589298484145,7.99956930522087,309.9384818064183,610.5076246268494,0.2752832035896122,0.7371512337259294,3.5033582549221114,0.6635243809759257,0.055530647166446505,0.9436416554078362,0.7600741479842883
1.0,4.981152065902682,9.256723515659129,4.794980658453132,272.3235245899546,0.2147275890748801,11.713661223805381,318.65250046532356,619.8105431412998,0.22965458306507736,0.706146066531931,3.5609755871525905,0.7143131374110084,0.06753214619958954,0.9538952876710743,0.7494428019829167
1.0,4.0811316490772915,9.552091559808117,4.107825180633441,264.97318212020105,0.18905848747134757,9.088934992965314,325.1704218004943,591.5821947732094,0.04347028806529784,1.6229835097392786,3.854893021068056,0.1096610039663631,0.06116733453582159,0.9893484719918001,0.9547341087816912
1.0,4.356632465942339,7.886289452331405,4.1715051941030366,253.79139102028392,0.2004481490003192,11.250462902054375,309.3799378578342,567.8690587830954,0.8717645272444274,1.2444134471614676,3.075043098415552,0.2458949041694167,0.05066561752760293,0.7998994558160727,0.8823987458085752
1.0,4.052724747531477,9.04225371420139,4.133269354678133,281.2485764005151,0.17922125858428306,7.414286180553103,327.6037459761545,612.3412459956294,0.01735422845195298,1.2074263131031058,3.740478472753568,0.17693522779557477,0.06438200238430845,0.9957178862288827,0.9269231796853137
1.0,4.484090458617865,8.05384426682963,4.636536214755115,268.7494272453898,0.21039347004284367,11.543581102427336,333.0291655011464,610.5880665459243,0.13974450886754572,0.442629578770857,2.997499435447985,0.8081079085813998,0.06661316887496413,0.9688354839945358,0.6899771496375098
1.0,5.376110559458679,10.082587639043478,4.2808736539431775,268.2549257954715,0.19461255413219716,12.199319191774226,331.38882137454533,636.8796801246652,0.19893451904308299,0.7739454122597544,3.8700387228562634,0.7842823905355989,0.058881748464671556,0.9629965721792907,0.7475192445929648
1.0,4.759253268069525,7.690265604108224,4.4183055529045365,264.6197546718905,0.2036196243255939,10.559849198086477,324.04303370098114,591.3913250745135,0.3547651323694625,0.3611382617452672,2.5546769744036015,1.1098866967778764,0.054686666401644844,0.9254578160927829,0.5800167682816458
1.0,4.8686224577775,9.256946754304956,4.741367419459669,266.59980478479497,0.21688520718357018,8.1111074881635,321.00201549127513,612.7170527373729,0.23554424349406328,0.7924695493716146,3.6309791847415234,0.6012594177251466,0.06795405892428823,0.9516199406430073,0.7837077244989052
1.0,4.493106732386116,9.307112905799617,5.328379803029319,269.6919453643939,0.24094246275156483,8.088109999014446,321.626677686931,604.9767311028172,0.11019855099876671,0.9922940858211898,3.8191612528920094,0.3382481570972041,0.08152901999123241,0.9754738630612844,0.8713760578217512
1.0,4.312243630268332,9.389999993756504,3.813961573803528,270.46117993772043,0.17197191301357725,10.313013075930751,327.2637651029527,610.4975817891366,0.050389900816992746,1.1678460657610896,3.8849118158172575,0.22616514818044972,0.05894857583947503,0.9883146906489008,0.9115544695893144
1.0,4.258086992069028,8.807283398913833,3.860483246552281,266.4036980502896,0.1767207599853125,8.914277047966564,329.0564879510489,608.067615731326,0.07400888767079604,0.87811024707925,3.635349283195878,0.32923729272141283,0.06074958135886806,0.9826192166086221,0.8688531123198824
1.0,4.031746115112125,9.632770462385094,5.0235819806707,254.90980916765136,0.24033282628969338,10.852517461556202,331.5998533415449,583.3973644313166,0.051640181491471746,1.7909298551041386,3.8321418586702136,0.08877844497026315,0.07315490413789608,0.9871916087925503,0.9628240862383683
1.0,4.241838004651347,8.678209830393675,4.375044432220046,267.8291044891614,0.19920986740664903,9.381974061905755,308.6589628882827,587.1312450398707,0.2366635336456062,1.0492465621628986,3.5284423787798604,0.2860392553355283,0.06570969085974147,0.9442073145211828,0.8809709550290407
1.0,4.966694283737164,9.874491059549825,4.103858075421941,259.30976665031966,0.19300102092859558,11.042129752905517,319.38606729432263,610.9076121503617,0.4910522940207003,1.386731174530166,3.8962368716998794,0.3476430708099514,0.05319767250286839,0.9011309603595713,0.8705425681169618
1.0,4.557491031144916,8.741343982112474,4.7035920230764905,275.0647212572523,0.20853593317245053,8.548805243072831,311.5122014348982,604.2445139484938,0.19797658203887475,0.7351631558640408,3.4684543591514805,0.5346360539727361,0.0700057373538112,0.956560181756597,0.7956056573829499
1.0,3.8589099490792917,9.494407297076837,3.9542158085879087,266.30530877716257,0.18107841795794113,8.807371923098984,324.48746886137195,576.0785178281128,0.02395177638933971,1.9112800361166014,3.726471817165365,0.06509181331475246,0.057114534077482175,0.9937931237822601,0.9717112024070678
1.0,3.7158066786321644,9.152910663403,4.636781050818407,270.6445970145556,0.20893123675693817,9.378227656603057,325.94965162112067,581.3264054987698,0.010641035078684887,1.825770730104877,3.6011764512924356,0.06239351535662682,0.0678047364860168,0.9971362786067757,0.9719339964079684
1.0,4.661613769984252,6.754199867294413,5.207470173084067,272.843780322395,0.23275492570532247,8.69518283522596,321.1882045919209,567.0105935310594,0.49547508951843566,0.22134824814684442,1.9168565032357354,1.3495693063380492,0.054291064740012954,0.8937116814119697,0.46010386361440353
1.0,4.699965419826421,8.905955809382164,3.6187316258997186,285.05015295930946,0.1548179259980315,9.778918685535055,334.94668393922905,640.1258538669907,0.07372501237349609,0.5778813429068412,3.470732471914764,0.6933047613228965,0.05313110652105626,0.9843137117429644,0.7502274344245871
1.0,4.219719811647321,10.244465413939096,4.542113686897351,274.43847155332605,0.20183624407503428,7.9094932677060905,336.80866657440635,612.8240237363111,0.00715626739033553,1.9409087956103765,4.060600456525423,0.09117785263893803,0.06450447758821336,0.9983040894396393,0.9639262206646746
1.0,4.77937635663659,10.054495445947648,4.177694545731638,266.4933123064209,0.19117738460003525,14.607833395367884,314.6648457284649,609.758116514805,0.3020959759430557,1.459345656781249,4.028016665417697,0.2695582291655018,0.05751778101082809,0.9367917582963374,0.8996570066924766
1.0,4.44494037122528,9.920882003708183,4.466945354133724,274.2497323254015,0.1986326217392943,9.20110194147425,328.6080449065133,618.5101775107794,0.035273497742753165,1.3642700481245864,4.081264634255702,0.1970413435360946,0.0673691495755338,0.992064348495854,0.9255267464302877
1.0,3.9708566250471966,10.343085850490732,4.3809092647353625,265.041500892863,0.20157493283390093,11.332766164063829,320.5079820729616,573.3767145898852,0.06193847344877637,2.578448604755748,3.8424193297711007,0.03989929309639146,0.057288289511985384,0.9844017351172833,0.9829879216580354
1.0,3.959625319081885,7.90915882030398,4.704482476810072,268.83670963591373,0.2134073787756618,9.732596880663122,335.50800210826856,608.2988479921476,0.05713708625653971,0.6290439044951879,3.2464112955229725,0.39364616238142347,0.07607884672522322,0.9855700775572906,0.8318824047222347
1.0,4.043635547453519,8.408151020179492,4.274617698445078,270.68782308612145,0.19258156326741596,9.915657097418842,322.2028498741984,596.2566799607753,0.07111385421699108,0.8499838422757898,3.4889264325248344,0.2901571564270168,0.06870408592653396,0.982413386819251,0.8782649163288282
1.0,4.475041307151263,8.913082726204149,4.141223259074339,264.07328111344077,0.19124510612621687,10.54903271544788,316.3135779407936,593.4361041721163,0.2318044255765021,0.9436615227813538,3.596921181916354,0.3877894197950435,0.06158507578727187,0.9482006065047777,0.8476833328667374
1.0,4.0312711200277045,8.747043276588188,4.365166540718396,286.4515142953039,0.18583856480006244,8.590599448287533,334.19679206845257,626.3953641505088,0.01442057598046601,1.0176055262535482,3.6365213718474427,0.22819750331987754,0.06882590509776408,0.9964228215986706,0.9053165737611465
1.0,4.802611275352876,8.036954586284974,4.736156776554484,261.36951013299074,0.2209822004134608,4.681655524006518,330.91161536250394,601.275473837429,0.27634811243848967,0.397454369810279,2.759980526221786,1.059769582015561,0.06099750119119113,0.9424587799023595,0.6097702291893872
1.0,3.7888643137077236,9.36525691406279,4.155407977033764,282.09812530422414,0.17963858137074373,12.137018798632019,320.579488412449,588.870268438875,0.0068629509034200085,1.886526553734237,3.6754109062042333,0.06395427396004201,0.060078874388271836,0.998188652235819,0.9718163886326484
1.0,4.2214257675333835,8.016597303493763,4.252283512578757,267.95620844010494,0.19352832430695255,9.27061291121663,326.5278625889055,602.7392957956256,0.12000752492946778,0.5564062562847594,3.1731114451053792,0.5569840784991218,0.06561997296526242,0.9715718026235507,0.7736620011449573
1.0,4.734301206580196,9.283220110164471,4.123473363444805,259.5185001559865,0.1937675368021531,12.729063696204943,318.2778704506381,603.756079946169,0.37464567885123373,1.0995268712478652,3.6901332570523175,0.4017133624059865,0.057232395696704914,0.9208656858734474,0.8464277128277121
1.0,4.235821092026317,8.5778366570361,3.693499922871572,266.5155695105449,0.16900581856797128,9.040688371984105,331.04849340884925,609.420835676481,0.07592773459134888,0.7679576313896442,3.522508745905615,0.3824307669176127,0.05828954061837496,0.9820748485496051,0.8467786174397579
1.0,4.782875145388471,9.003054420159879,4.799360214052032,272.4783447319112,0.21480159517183434,9.96863577679489,326.5690496409077,623.710135828334,0.14188673482716854,0.6351266332529724,3.498427117791677,0.6855367756617752,0.06990445018798874,0.97033442636194,0.7538107851832712
1.0,4.422785335099533,8.680171893632906,4.321302830877016,261.77679739358365,0.20131201670812024,10.560883410632592,315.3170447934366,592.9803876636477,0.2795741920699835,0.9203158790005657,3.4850033037461015,0.39492470357006837,0.06366857398704925,0.9367877545737382,0.8411358203670591
1.0,4.840860661949823,8.797938550069631,4.447724740087194,273.60007009908816,0.19824755743364925,11.286628930125856,309.6864217658238,604.2471859442584,0.32886084390424414,0.6978050170170359,3.3571671892473782,0.6928995772789198,0.06172926025777368,0.9320656249230309,0.7440530418065422
1.0,4.416204011153591,9.712944918785434,3.7512708688398577,272.82327466563004,0.16768072948917806,5.488871541195621,315.03055827455285,600.856542249714,0.10263799458572533,1.3570938621489816,3.9744647959437684,0.20346073237445825,0.05620035354382584,0.9767587742037047,0.921387265357328
1.0,4.515645373495277,7.658060767119217,4.035254260818112,259.27032279559046,0.1898035119648178,13.29626986441512,326.6012206160015,589.8787397011288,0.28201911299824695,0.40665469632769535,2.713818197743855,0.9118848376519052,0.05442726727486885,0.9375462221516403,0.6410150615007881
1.0,4.729752562530331,8.819633168582724,4.287150379485281,258.21590316473396,0.20247521961374107,9.416325274504274,317.5754509348367,597.5697126643219,0.4435004992707967,0.9181275417093059,3.447503938702473,0.5032488747342373,0.05868759945857002,0.9062317756780216,0.8043166588949449
1.0,4.847459189338396,9.924292511992634,5.012460949730621,276.21510363867236,0.2213042362725169,8.802692126154028,314.12000438688614,616.869958340973,0.16170917828801967,1.0804881779459325,4.026130400982813,0.39577176604053765,0.07360806692848684,0.9666404250202484,0.8592285955264396
1.0,4.81049858856626,9.288597182152554,3.7232020566361896,272.59146226910207,0.16656759075192878,11.629039644975732,325.5745244945209,617.9854919944729,0.13394399373495358,0.7334662026214999,3.6790818321668604,0.5984836575986677,0.05485910835866138,0.9721559020818932,0.7867077690556873
1.0,4.4250532632412165,8.345804725030751,3.8515269915299983,275.8341720506888,0.1702828950123355,9.381771110456583,322.723700049949,611.9517383100222,0.1221153700583443,0.5659512708195191,3.2704099779897318,0.6195167491158842,0.058103627692060754,0.9724036383758919,0.7600411763253728
1.0,5.201752080702249,9.554445896555944,4.575781179510544,271.03563055981493,0.2058851428167159,13.039989721531546,341.7659957473079,645.4322702748077,0.12663381654454872,0.5933950584622913,3.588636151380515,0.8918892676663115,0.06305121740039939,0.9756555455585164,0.707103946074468
1.0,4.876449570149209,9.471601919032318,3.593258784062927,270.90193275476224,0.16175679748142294,9.739786091612592,325.9160439865093,625.7678952802756,0.14305502364637696,0.7833189972586441,3.760261832462846,0.5838796284239918,0.05266279502300348,0.9706641027270996,0.7944112402886498
1.0,4.88193366536562,6.78086149457646,4.201117760451062,271.96760274751813,0.1883795823567167,9.066308907894475,311.185165397019,554.5589691468317,0.8601188201636697,0.302126888642232,2.06569598961486,1.173671313352254,0.043356859657581695,0.8238159550864661,0.5136228466805846
1.0,4.851930212193202,9.224266243735364,4.040995406586464,272.2950174209204,0.18098176108548064,11.643171424099592,325.05160330141877,620.0899819644624,0.1507642440565513,0.6941907511863317,3.610845413481316,0.6541923327932009,0.058800788991984855,0.9689269553635228,0.7680744389699791
1.0,4.824228745389553,9.063390741880946,4.270493345832587,261.5478244354446,0.19911917545754257,9.828138466056775,326.8943561459463,614.2834834636908,0.22358808955195533,0.7221569800270093,3.525581218561023,0.6450356623659457,0.06121946660361713,0.9536530912292176,0.7663239714424407
1.0,4.854712268442869,8.906762950525346,4.610289267391189,262.9679784198811,0.21380184836217078,8.43474168834495,323.92370433448787,607.2824844564134,0.2626608249645446,0.6730381543179292,3.4040788300417852,0.7127835680619236,0.06474773058433257,0.9458956967085523,0.7412980607776707
1.0,4.07287547208607,9.664400748232993,4.612566698840051,272.034608122421,0.20677815145922332,10.67780825043189,344.70517472447676,610.3813463055583,0.004865368851904848,1.6747167146161337,3.8850898871698267,0.10975212963860274,0.06748168125871837,0.9988054216522821,0.9550344735085806
1.0,4.310110003873448,7.216832558744548,4.507425114467179,269.63110018638946,0.20386594468857025,8.964961914979193,315.456408871252,574.0002533611312,0.2965930426772375,0.36700520532961267,2.5420087499743533,0.882904926733114,0.061208622553374684,0.93118666521024,0.6333619054189119
1.0,4.3221282436701305,9.146884127666436,4.227617488459936,287.5867873238739,0.17927218185032848,8.078991236733703,317.2671057136002,614.4252859599305,0.04473619707627108,0.9792570522063598,3.793445774434304,0.2903677632957336,0.06619192472020163,0.9896494979893786,0.886859500628443
1.0,3.573108883794116,9.203702376167445,3.6244216306892394,266.06737572269986,0.16612432722664752,9.448658930878887,318.08015233299284,556.0756324951984,0.02862094065581481,2.164100728820834,3.4827701444758126,0.03703067919749321,0.05059715465475888,0.9919899052655167,0.9825876686131866
1.0,5.204243434369077,9.805459456965554,4.953702427943703,263.5671668127711,0.22920535190082877,12.257188129029137,329.8360092268536,624.3148212769621,0.2332146973829057,0.804746672102404,3.794347875599682,0.7060085168318939,0.06885116443525513,0.9551875886814317,0.7632922834198126
1.0,4.812419409214122,9.83384545131404,4.065839671220398,266.9067245430711,0.1857705560229812,11.725192022656902,299.1077138434944,460.8593911151407,2.579112920596919,5.369415784557425,2.2305773505199618,0.0016374828583452417,0.023572505494503605,0.46407145735078537,0.9987779831782375
1.0,5.112897873442148,9.448036972008143,4.4097860575976835,271.6075008104698,0.19799850368903457,7.940129433382047,321.58805219525624,625.2557392057641,0.22962052404774,0.7033434404610367,3.6059508903422732,0.7663958754312811,0.061211668695730484,0.9550899451286804,0.7384284431007097
1.0,4.945615156979251,10.05139779758424,5.502499209427638,269.4610891828158,0.24902908653327885,8.682894066389993,319.9862188320851,621.293234648325,0.1938860726341514,1.1046794168217504,4.055804349435462,0.4175548409457827,0.07952449025471381,0.9607963688075205,0.853542842498658
1.0,4.087693040508618,8.93693764768791,4.580526528008489,269.7503737749221,0.20708063839966687,12.192693691331597,322.71639593689076,592.0912278002794,0.05432678030538142,1.134159363321102,3.7034234651536577,0.19796567702974718,0.07201507420504788,0.9867096722363913,0.9181966690441465
1.0,4.359282485738082,8.529172533743136,3.777362488605029,258.57097328979137,0.17815377966216234,7.641684138724624,337.6889236987314,606.2393316228063,0.10116093291379258,0.6712003620035776,3.435282885438017,0.49370320043176374,0.058365437355878506,0.9767941322351207,0.8067601741334727
1.0,4.862580410520422,10.113720893778321,3.8970870114109992,255.6487260114599,0.1859013815564264,8.679887359731834,326.7142347946363,613.9343747451675,0.3128098410186146,1.4156739145127146,4.047902869829296,0.3011206198035068,0.0534395775207947,0.9356699911138054,0.8896938445563279
1.0,4.70196956133848,9.848857446334122,4.541291134410091,282.70405541097955,0.19589955693989727,9.554788638103359,316.0974776240925,620.4771511236058,0.0817446982595208,1.066530886224015,4.047570905519196,0.3435923745358581,0.06865977933404174,0.9826147963756169,0.8760549595462457
1.0,3.8191066227247545,8.279933199942686,4.5244888498117914,263.52122932389204,0.20938234627985294,11.873484927070514,338.77019513386506,600.3595457585325,0.025631431237674807,0.9638042703131733,3.4549483748062695,0.20311609000848604,0.0732397037755188,0.9932886316697312,0.9107607669504477
1.0,3.5403173033832256,9.699882363403095,3.5354729905421243,272.9269281116082,0.1579746072445907,12.44974112838732,325.63234703684986,562.7080054777861,0.004537962863112921,2.659444437016889,3.4968783972025905,0.023340565990513422,0.045819711696119085,0.9987182044787973,0.9889979154321887
1.0,3.981725884852283,8.525800724535005,4.323729056975292,268.6714355261713,0.19625608144974813,9.594206318466666,323.9286429017342,595.8015704699294,0.05609118880706322,0.9761234917869799,3.5486444968671984,0.22619411950681292,0.06940448140015903,0.9859128452261238,0.9039670707114418
1.0,4.586459419808619,8.02105534047609,4.33155025740012,281.06812393189307,0.18793943221975148,9.230709153714965,320.6725980917368,606.7436407836697,0.16980380062991418,0.40789717764709144,2.8914642747681936,0.9151148066463057,0.059999780181589024,0.9629771496731132,0.6546727940961522
1.0,4.936669908004267,6.927060420261282,4.898803000185407,265.3934216041423,0.22510542891816956,10.327857144905174,325.93913322023167,567.2154913653142,0.642764054579984,0.23575724817839513,1.9232701849671825,1.4223814010742606,0.047954200363508746,0.8697980487741721,0.4479069291734523
1.0,4.88169958828426,8.783248255549369,4.1577931655309355,279.4612958138465,0.18143762825522722,5.27165236571764,325.1982582716261,627.2581042505824,0.15174694030416486,0.5050814399953079,3.252779547472431,0.8863038603045982,0.05783094731951437,0.9689151416305202,0.687698120796519
1.0,3.9540902038352064,8.383125555512187,5.22952601269669,269.6748993411368,0.23648736915346472,10.390139394302762,307.62976215687047,577.6112319171615,0.15522472864440628,1.0665220402301718,3.4474561813163205,0.21084557632468703,0.0817705519055056,0.9607432504969542,0.90749625219176
1.0,4.204736913188148,9.159211494590316,4.569378035859479,274.497102981527,0.20300440982169612,10.017255797835153,330.1382910324329,611.8456686173575,0.03165394612382948,1.1112217307417847,3.800362754214188,0.22363212771007798,0.07136224352270468,0.9924718366981423,0.9106846866473082
1.0,4.683781674617452,7.51791026708633,4.442747520295633,275.5980085523714,0.1965901281111312,11.179759641469039,321.4523766027848,595.2165599853664,0.2885340838748103,0.3048640813648418,2.423436346037898,1.1830867468228454,0.05426349914013863,0.9383971961292631,0.5513765256688128
1.0,4.173721264446556,8.094167341299478,4.375772355320517,278.26015232199035,0.19177405409510212,6.096391797036796,318.5660556351374,603.1038635418984,0.10228483969914352,0.6026746541984531,3.2572112217551625,0.48853512179535014,0.06870921655109143,0.9754931311368474,0.80001524817061
1.0,4.038380005552156,9.635815592204805,4.2070965276188055,266.56905147205157,0.19246816136959793,9.566100860126703,329.34258419622427,592.8667862070052,0.022571168541964802,1.7291131020774653,3.8596648571438856,0.09368638791978383,0.06195893496487795,0.9944108359017891,0.9611176761136477
1.0,4.341082455749397,6.53262412561206,4.6445206549557545,273.2006231614292,0.20732198608008126,9.560917943337573,314.4306429484486,557.8200255102352,0.44917817919915304,0.24693431152015266,2.019255852789517,1.1235890542564366,0.05409781929159592,0.8965285308957321,0.5188349222657066
1.0,4.64247094482595,9.307180782163826,4.240682495586047,268.42002757950434,0.19266684627232555,8.139686994951358,323.25875635214857,610.5519745646848,0.13802198898843515,0.8846739516006611,3.77146010444768,0.4397933108339012,0.06385963070189254,0.970269713988784,0.8372744682920822
1.0,3.87207611524119,9.338028245035787,4.051650269036703,271.7357719476976,0.18183240572427914,7.188074167464201,319.246937952772,582.573424351613,0.02658039609232902,1.750997158780716,3.7155452790955437,0.07797026403199048,0.05981095832593077,0.9931353632260214,0.9662071031814645
1.0,4.455251790948299,7.654833152385897,4.4738887304037895,267.23601426660537,0.2041626717611122,6.515287604381539,312.29338314740494,578.050635005291,0.35900048561030906,0.49016072102911407,2.811463581188992,0.7708726344893988,0.061642357150672976,0.9194208313120062,0.6863503656441343
1.0,4.745073634053277,9.725400348296573,4.375431768874887,272.9507136097752,0.19548922699265808,10.447687126625821,328.21382407574544,625.1329212035345,0.0865093638678991,0.954780026768869,3.975428996631564,0.4098811641322881,0.06598781186552274,0.9817685940114691,0.8533592682350972
1.0,5.020823522867519,7.77933129744644,4.697583131060754,267.2151547138377,0.21438753808939884,9.55148213149672,322.05306512806305,589.6047138360664,0.46363804706182893,0.3471214587726064,2.4544840846337532,1.2616208347031626,0.053622992943866146,0.9076569720185996,0.538596486288461
1.0,4.34806541775218,8.006781084655755,4.501064337688139,282.18117470903076,0.1945240626522746,9.887733959102485,324.9864958333328,607.1331675492842,0.10669780965698078,0.4651964713850661,3.0649293544455607,0.705862952189783,0.06707033138768577,0.9754608545627309,0.722627613931824
